imc_mean,imc_pct_gt_5,imc_pct_gt_10,olr_mean,olr_pct_lt_220,olr_pct_lt_240,ctp_mean,ctp_pct_lt_200,ctp_pct_lt_300,flood_risk
0.0412102006375789,0.1715559674282936,0.0649712364284556,-201.8269195556641,53.538628261221845,60.27434269162211,-200.95578002929688,50.82534611288605,53.38228065863848,Medium
0.0393762364983558,0.154186416302058,0.0581981242910387,-201.32688903808597,53.36083090260898,60.07468147382921,-207.8834686279297,51.23801916932907,53.82464979110346,Medium
0.0404091365635395,0.161060808620969,0.0618188907794522,-201.1352386474609,53.14834508183439,59.86004344919786,-208.3254852294922,51.18272302777095,53.77549766527402,Medium
0.0395201221108436,0.1541990763247447,0.0556661197536865,-200.77459716796875,52.919198671204015,59.61366674769081,-206.4991455078125,51.06496272630457,53.59527320389941,Medium
0.0368356145918369,0.1371333657429914,0.0515009722897423,-200.4023284912109,52.58412585075353,59.25232438016529,-209.0496368408203,51.27078725321537,53.72839354468747,Low
0.0361101441085338,0.1335252592772646,0.0501336898395722,-199.67584228515625,52.26283979500891,58.8131102130935,-209.228759765625,51.28819529777996,53.768329646923895,Low
0.0365078523755073,0.1345380610922054,0.0494120685464268,-199.3164825439453,51.855149084427154,58.31482438016528,-211.88800048828125,51.48992381420496,53.89530597198329,Low
0.0387648455798625,0.1439697779938421,0.0599198873764381,-198.85470581054688,51.542661744449845,58.02537828147788,-214.00387573242188,51.64250020480053,53.98029818956337,Low
0.0397031903266906,0.140804772322152,0.067174080375952,-198.3979034423828,51.22040086695835,57.55946412655971,-218.4033966064453,51.95686900958466,54.217866797739,Low
0.0373809412121772,0.1398679306433317,0.0651864568141306,-197.8585662841797,51.00547166180521,57.21441520823205,-219.2012634277344,52.09306135823708,54.29466699434751,Low
0.0329627618193626,0.1164848687408847,0.0534379557608167,-197.71522521972656,50.80117687570896,56.793975854804735,-222.3357086181641,52.28352584582616,54.52199557630868,Low
0.0356163308024406,0.1334239790957705,0.0575144830659536,-196.88864135742188,50.5535594919786,56.33429043104845,-222.7723388671875,52.417670189235686,54.608011796510205,Low
0.0342725031077861,0.1240302422621941,0.054957158483228,-196.31385803222656,50.34658078107276,55.97950595527467,-229.26698303222656,52.86925534529369,55.008396821495865,Low
0.031256902962923,0.1026094838761951,0.0404867525522605,-195.53250122070312,50.151211310970666,55.65652345649004,-231.90782165527344,53.078151880068816,55.188621282870486,Low
0.0327346734702587,0.1045844474153297,0.0406513328471884,-195.1300506591797,49.94266275725166,55.33002147139848,-232.64210510253903,53.19796018677808,55.281805521422136,Low
0.0327459052205085,0.1061669502511748,0.0394739507373197,-194.4884033203125,49.77831034273213,55.08460693161562,-231.8532867431641,53.26349635455067,55.30433357909397,Low
0.032291866838932,0.095152730513693,0.0364355452924971,-193.99366760253903,49.65314069842813,54.90964541808459,-235.14210510253903,53.51232899156222,55.56852625542721,Low
0.0319091528654098,0.0879998176956733,0.0324982782369146,-193.4582672119141,49.55682324582726,54.82082269891427,-227.9182281494141,53.16416810027034,55.26644548210044,Low
0.0327262058854103,0.0889746394425538,0.0308904553556959,-193.12380981445312,49.43159030140982,54.70046386323124,-225.56643676757807,53.10272794298353,55.16404521995576,Low
0.030592979863286,0.0797708029492788,0.022686760654675,-192.89373779296875,49.47517875952034,54.762877775076966,-216.81793212890625,52.59072663226018,54.6674039485541,Low
0.0287939254194498,0.074947334305623,0.0193698347107438,-193.0997314453125,49.48791474234322,54.81022625992546,-214.2771759033203,52.45863029409355,54.5598836733022,Low
0.0301947649568319,0.0748080740560687,0.0226614406093015,-193.1383819580078,49.6045895114244,54.85884074704261,-214.00753784179688,52.39411812894241,54.610059801753096,Low
0.0298842526972293,0.07140252795333,0.0222056797925781,-193.2549285888672,49.77649995948793,55.008608815427,-214.04202270507807,52.404358155156885,54.69198001146884,Low
0.0298842526972293,0.07140252795333,0.0222056797925781,-193.2549285888672,49.77649995948793,55.008608815427,-214.04202270507807,52.404358155156885,54.69198001146884,Low
0.0305077619850635,0.0720481891103548,0.02110425781883,-193.34014892578125,49.95344909658078,55.19025482093664,-215.89317321777344,52.49447038584418,54.82919636274269,Low
0.0313758812844753,0.0810241451952682,0.0215473586128666,-193.46044921875,50.182633487279205,55.48144800275482,-215.9707794189453,52.46067829933645,54.77799623167036,Low
0.0304006356745958,0.0817457664884135,0.0163314292659212,-193.9815368652344,50.43161815345974,55.82951000648193,-212.068359375,52.16269353649545,54.53940362087327,Low
0.0339737869799137,0.111129679144385,0.0234590220385674,-194.3648681640625,50.63658392075838,56.07845669259439,-219.8272247314453,52.536454493323504,55.014540837224544,Low
0.0342592447996139,0.1238530019445794,0.0230285812672176,-194.8734588623047,50.87516204829039,56.35293864446606,-222.16026306152344,52.66650282624723,55.176333251413126,Low
