filename,height,width,ctp_mean,ctp_std,ctp_min,ctp_max,pct_ctp_lt_300,pct_ctp_lt_200,ctt_mean,ctt_std,pct_ctt_lt_220,pct_ctt_lt_240,timestamp,processed_at
3RIMG_29JAN2026_0545_L2B_CTP_V01R00.h5,313,312,-278.8379821777344,799.651611328125,-999.0,779.0374755859375,58.55451789956583,55.99860735643484,-426.6012878417969,628.972900390625,56.426640452199564,61.27734086999263,13716715.71590055,2026-02-15T03:34:09.585202
3RIMG_29JAN2026_0615_L2B_CTP_V01R00.h5,313,312,-272.9684753417969,801.4298706054688,-999.0,796.9203491210938,58.281109199639545,55.7282706643729,-422.70062255859375,629.4672241210938,56.12455967887278,60.99574014909478,13716746.166059233,2026-02-15T03:34:09.601204
3RIMG_29JAN2026_0645_L2B_CTP_V01R00.h5,313,312,-273.63385009765625,802.5886840820312,-999.0,782.8226928710938,58.359957401490945,55.839886950110596,-424.0293273925781,629.4703979492188,56.1952158597526,61.0684443352175,13717036.255608233,2026-02-15T03:34:09.619202
3RIMG_29JAN2026_0715_L2B_CTP_V01R00.h5,313,312,-262.6044006347656,804.0347900390625,-999.0,794.2105712890625,57.81621200950274,55.176333251413126,-415.5425720214844,630.1954345703125,55.604366347177844,60.572827066437284,13716868.869652735,2026-02-15T03:34:09.637210
3RIMG_29JAN2026_0745_L2B_CTP_V01R00.h5,313,312,-257.3277893066406,805.6602783203125,-999.0,778.1884765625,57.496723191611366,54.920332596051445,-412.08642578125,630.7134399414062,55.28385352666503,60.29634635864668,13716869.145816483,2026-02-15T03:34:09.654722
3RIMG_29JAN2026_0815_L2B_CTP_V01R00.h5,313,312,-259.7848815917969,804.947021484375,-999.0,785.1891479492188,57.65441959531417,55.05242893421807,-413.6340637207031,630.5294189453125,55.403661833374294,60.51138690915049,13716947.113650033,2026-02-15T03:34:09.674212
3RIMG_29JAN2026_0845_L2B_CTP_V01R00.h5,313,312,-254.64886474609375,804.4866943359375,-999.0,784.0596313476562,57.45473908413206,54.69505201933317,-408.9418029785156,630.7022705078125,55.103629065290406,60.45404276234947,13716960.790518533,2026-02-15T03:34:09.692370
3RIMG_29JAN2026_0915_L2B_CTP_V01R00.h5,313,312,-259.477783203125,804.417236328125,-999.0,787.5301513671875,57.6267715245351,54.9367166379946,-413.01470947265625,630.5099487304688,55.28385352666503,60.67215532071762,13716970.708340617,2026-02-15T03:34:09.709356
3RIMG_29JAN2026_0945_L2B_CTP_V01R00.h5,313,312,-261.98870849609375,803.4676513671875,-999.0,784.5051879882812,57.82235602523143,55.013516834603095,-414.48516845703125,630.3019409179688,55.34119767346605,60.85135577947079,13717032.1105206,2026-02-15T03:34:09.725357
3RIMG_29JAN2026_1015_L2B_CTP_V01R00.h5,313,312,-264.88482666015625,802.3287353515625,-999.0,783.3685302734375,57.91144425329728,55.11796510199066,-416.1786804199219,630.0699462890625,55.46202998279676,61.097116408618,13717038.001310766,2026-02-15T03:34:09.742362
3RIMG_29JAN2026_1045_L2B_CTP_V01R00.h5,313,312,-264.73577880859375,801.8451538085938,-999.0,777.7081909179688,57.90632424019005,55.03809289751782,-415.7379455566406,630.0657958984375,55.388301794052595,61.230236749406075,13717096.515583117,2026-02-15T03:34:09.758877
3RIMG_29JAN2026_1115_L2B_CTP_V01R00.h5,313,312,-269.1672058105469,800.128662109375,-999.0,777.1390991210938,58.036372573113795,55.23572540345704,-418.3960876464844,629.6924438476562,55.586958302613255,61.47087736544605,13717107.60571555,2026-02-15T03:34:09.775140
3RIMG_29JAN2026_1145_L2B_CTP_V01R00.h5,313,312,-274.98016357421875,798.7041625976562,-999.0,776.6814575195312,58.35688539362661,55.566478250184325,-422.42529296875,629.2417602539062,55.888015073318584,61.81289424100925,13717139.992925366,2026-02-15T03:34:09.794325
3RIMG_29JAN2026_1215_L2B_CTP_V01R00.h5,313,312,-279.27557373046875,796.6630859375,-999.0,777.9229125976562,58.57294994675186,55.787662816416805,-424.8131103515625,628.7984619140625,56.092815597607924,62.12111903006472,13717149.980706483,2026-02-15T03:34:09.813799
3RIMG_29JAN2026_1245_L2B_CTP_V01R00.h5,313,312,-280.17584228515625,795.9486694335938,-999.0,778.4508056640625,58.60162202015237,55.846030965839276,-425.0884704589844,628.6923217773438,56.10715163430818,62.076062914721064,13717168.1816858,2026-02-15T03:34:09.833126
3RIMG_29JAN2026_1315_L2B_CTP_V01R00.h5,313,312,-285.96392822265625,794.2007446289062,-999.0,777.5010986328125,58.947734906201354,56.19214385188827,-428.9173889160156,628.1981811523438,56.47272057016466,62.34332759891865,13717181.824866684,2026-02-15T03:34:09.850712
3RIMG_29JAN2026_1345_L2B_CTP_V01R00.h5,313,312,-289.46795654296875,792.8014526367188,-999.0,778.054931640625,59.178135496026876,56.45428852297862,-430.9874572753906,627.8629760742188,56.7543212910625,62.59011223068731,13717195.410541017,2026-02-15T03:34:09.867710
3RIMG_29JAN2026_1415_L2B_CTP_V01R00.h5,313,312,-287.75787353515625,792.265869140625,-999.0,795.957763671875,59.13717539116901,56.35291226345539,-429.0926513671875,627.9691772460938,56.68878512328992,62.45903989514213,13717225.355570734,2026-02-15T03:34:09.887714
3RIMG_29JAN2026_1445_L2B_CTP_V01R00.h5,313,312,-290.4642333984375,790.7391967773438,-999.0,777.3724975585938,59.296919800114686,56.56283280085197,-430.3719482421875,627.6896362304688,56.88027361350046,62.71299254526092,13717255.3191244,2026-02-15T03:34:09.904712
3RIMG_29JAN2026_1515_L2B_CTP_V01R00.h5,313,312,-291.5004577636719,789.8703002929688,-999.0,778.9317626953125,59.29077578438601,56.6314409764889,-430.66900634765625,627.58251953125,56.985745883509466,62.69968051118211,13717285.415241184,2026-02-15T03:34:09.921712
3RIMG_29JAN2026_1545_L2B_CTP_V01R00.h5,313,312,-292.2130432128906,789.1439819335938,-999.0,795.09521484375,59.29794380273613,56.68468911280413,-430.79364013671875,627.5228271484375,57.08712214303269,62.70787253215369,13717314.669270666,2026-02-15T03:34:09.939719
3RIMG_29JAN2026_1615_L2B_CTP_V01R00.h5,313,312,-290.7965087890625,788.0068359375,-999.0,788.23583984375,59.17506348816253,56.58638486114525,-428.7865905761719,627.5953369140625,56.97652985991644,62.67510444826738,13717345.243411684,2026-02-15T03:34:09.955230
3RIMG_29JAN2026_1645_L2B_CTP_V01R00.h5,313,312,-283.05029296875,788.3615112304688,-999.0,776.3118896484375,58.69583026132547,56.08257557139347,-422.34832763671875,628.08642578125,56.43176046530679,62.41807979028427,13717375.299924884,2026-02-15T03:34:09.972233
3RIMG_29JAN2026_1715_L2B_CTP_V01R00.h5,313,312,-282.7591552734375,788.354736328125,-999.0,777.9354248046875,58.70914229540427,56.03035143769968,-422.0877380371094,628.1229248046875,56.424592446956666,62.29929548619645,13717405.369715516,2026-02-15T03:34:09.989230
3RIMG_29JAN2026_1745_L2B_CTP_V01R00.h5,313,312,-281.6747131347656,789.6408081054688,-999.0,777.435546875,58.559637912673054,55.965839272548536,-422.05841064453125,628.257568359375,56.3201441795691,62.21123126075203,13717435.33615225,2026-02-15T03:34:10.007231
3RIMG_29JAN2026_1945_L2B_CTP_V01R00.h5,313,312,-269.3773193359375,792.8099365234375,-999.0,776.6441650390625,57.62062750880642,55.1056770705333,-413.85107421875,629.2283325195312,55.494798066683046,61.21180470222004,13717555.230245333,2026-02-15T03:34:10.025234
3RIMG_29JAN2026_2015_L2B_CTP_V01R00.h5,313,312,-265.6512145996094,793.304931640625,-999.0,776.9783325195312,57.34209879577292,54.87425247808635,-411.02923583984375,629.4703979492188,55.26439747685754,60.914843942000495,13717585.609836517,2026-02-15T03:34:10.041756
3RIMG_29JAN2026_2045_L2B_CTP_V01R00.h5,313,312,-269.0462951660156,792.8674926757812,-999.0,777.961669921875,57.52744327025477,55.04833292373228,-413.640625,629.2971801757812,55.46714999590399,61.109404440075366,13717615.58018775,2026-02-15T03:34:10.057401
3RIMG_29JAN2026_2115_L2B_CTP_V01R00.h5,313,312,-271.5043029785156,792.7858276367188,-999.0,790.3333740234375,57.664659621528635,55.21831735889244,-415.70111083984375,629.1514282226562,55.65863848611452,61.2220447284345,13717645.455269933,2026-02-15T03:34:10.074399
3RIMG_29JAN2026_2145_L2B_CTP_V01R00.h5,313,312,-271.43182373046875,792.8997192382812,-999.0,791.9857788085938,57.71995576308675,55.22036536413534,-415.69287109375,629.161376953125,55.661710493978866,61.23126075202753,13717675.507909333,2026-02-15T03:34:10.091401
3RIMG_29JAN2026_2215_L2B_CTP_V01R00.h5,313,312,-269.3644104003906,793.3214111328125,-999.0,788.6527099609375,57.592979438027356,55.094413041697386,-414.214111328125,629.2779541015625,55.5265421479479,61.23842877037765,13717705.8700834,2026-02-15T03:34:10.108413
3RIMG_29JAN2026_2245_L2B_CTP_V01R00.h5,313,312,-271.33148193359375,793.496337890625,-999.0,789.7662963867188,57.784467928237895,55.22548537724256,-415.94659423828125,629.1876831054688,55.67399852543623,61.483165396903416,13717735.714831065,2026-02-15T03:34:10.124400
3RIMG_29JAN2026_2315_L2B_CTP_V01R00.h5,313,312,-273.4139099121094,793.2090454101562,-999.0,778.3273315429688,57.90427623494716,55.349389694437626,-417.5953063964844,629.0253295898438,55.76308675350209,61.513885475546815,13717765.822357567,2026-02-15T03:34:10.140548
3RIMG_29JAN2026_2345_L2B_CTP_V01R00.h5,313,312,-272.51123046875,794.0244140625,-999.0,788.5556640625,57.859220119603506,55.31764561317277,-417.3706970214844,629.1259765625,55.774350782338,61.38281314000164,13717795.9252866,2026-02-15T03:34:10.158048
3RIMG_30JAN2026_0015_L2B_CTP_V01R00.h5,313,312,-275.2471618652344,794.826416015625,-999.0,776.8760375976562,57.9995084787417,55.6053903497993,-420.3415222167969,628.9258422851562,56.02523142459245,61.588637666912426,13717825.790501783,2026-02-15T03:34:10.175045
3RIMG_30JAN2026_0045_L2B_CTP_V01R00.h5,313,312,-272.5213317871094,795.7252807617188,-999.0,776.265869140625,57.86638813795363,55.45383796182518,-418.63397216796875,629.1453857421875,55.91259113623332,61.3797411321373,13717855.823010717,2026-02-15T03:34:10.191046
3RIMG_30JAN2026_0115_L2B_CTP_V01R00.h5,313,312,-280.1820983886719,795.8306274414062,-999.0,776.9401245117188,58.337429343819124,56.00065536167773,-425.31988525390625,628.6554565429688,56.41230441549931,61.70230195789301,13717885.922737567,2026-02-15T03:34:10.207047
3RIMG_30JAN2026_0145_L2B_CTP_V01R00.h5,313,312,-283.70697021484375,796.6591796875,-999.0,776.28173828125,58.57499795199475,56.23924797247481,-428.95330810546875,628.4526977539062,56.64168100270337,61.74838207585811,13717916.125537,2026-02-15T03:34:10.224061
3RIMG_30JAN2026_0215_L2B_CTP_V01R00.h5,313,312,-286.78387451171875,796.8881225585938,-999.0,776.5398559570312,58.75727041861227,56.45428852297862,-431.8078918457031,628.2211303710938,56.82190546407799,61.68386991070697,13717946.238461433,2026-02-15T03:34:10.239084
3RIMG_30JAN2026_0245_L2B_CTP_V01R00.h5,313,312,-288.55902099609375,797.3311157226562,-999.0,776.3134155273438,58.89653477512903,56.58331285328091,-433.70172119140625,628.0819091796875,56.91406570000819,61.7524780863439,13717976.03353855,2026-02-15T03:34:10.254610
3RIMG_30JAN2026_0315_L2B_CTP_V01R00.h5,313,312,-290.1591796875,797.5524291992188,-999.0,780.8806762695312,58.98050299008766,56.702097157368726,-435.29510498046875,627.9210205078125,57.02670598836733,61.7524780863439,13718006.082090799,2026-02-15T03:34:10.271001
3RIMG_30JAN2026_0345_L2B_CTP_V01R00.h5,313,312,-289.38983154296875,798.6323852539062,-999.0,780.35498046875,59.028631113295646,56.739985254362246,-435.3416748046875,628.0121459960938,57.09326615876137,61.74326206275088,13718036.454398418,2026-02-15T03:34:10.287001
3RIMG_30JAN2026_0415_L2B_CTP_V01R00.h5,313,312,-292.705810546875,799.4961547851562,-999.0,780.5314331054688,59.26619972147129,56.98676988613091,-438.9167785644531,627.6727905273438,57.33902678790857,61.949086589661675,13718101.7253455,2026-02-15T03:34:10.303204
3RIMG_30JAN2026_0445_L2B_CTP_V01R00.h5,313,312,-290.9083251953125,800.2168579101562,-999.0,776.873779296875,59.231383632342094,56.897681658065046,-437.795654296875,627.8857421875,57.21614647333497,61.84259031703121,13718198.3090403,2026-02-15T03:34:10.320219
